weekend_date,mon_date,symbol,tau,lower,upper,point,half_width_bps,regime_code,forecaster_code,profile_code,artefact_sha256,provenance,computed_ts
2026-05-08,2026-05-11,TLT,0.68,85.51302672,86.29568978,85.90435825,45.47722596,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-08,2026-05-11,TLT,0.85,85.28994895,86.51876755,85.90435825,71.4014293,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-08,2026-05-11,TLT,0.95,84.8344209,86.9742956,85.90435825,124.3390292,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-08,2026-05-11,TLT,0.99,84.22263165,87.58608485,85.90435825,195.4359788,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-08,2026-05-11,TSLA,0.68,422.2054012,432.4453534,427.3253773,119.5278647,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-08,2026-05-11,TSLA,0.85,419.2867689,435.3639857,427.3253773,187.6644893,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-08,2026-05-11,TSLA,0.95,413.3268793,441.3238753,427.3253773,326.8004666,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-08,2026-05-11,TSLA,0.99,405.3225503,449.3282044,427.3253773,513.6646913,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,AAPL,0.68,297.1998478,302.6935278,299.9466878,91.49118918,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,AAPL,0.85,295.6340171,304.2593585,299.9466878,143.6455619,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,AAPL,0.95,292.436568,307.4568076,299.9466878,250.1455487,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,AAPL,0.99,288.142288,311.7510876,299.9466878,393.1785576,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,GLD,0.68,412.8574582,421.2449672,417.0512127,100.4997596,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,GLD,0.85,410.4668167,423.6356087,417.0512127,157.7894501,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,GLD,0.95,405.5850921,428.5173333,417.0512127,274.7758306,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,GLD,0.99,399.0287742,435.0736512,417.0512127,431.8924134,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,GOOGL,0.68,392.8712665,399.9398902,396.4055783,89.07484876,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,GOOGL,0.85,390.8565389,401.9546177,396.4055783,139.8517913,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,GOOGL,0.95,386.7424361,406.0687206,396.4055783,243.5390459,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,GOOGL,0.99,381.2170597,411.594097,396.4055783,382.7944621,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,HOOD,0.68,75.97339218,78.16102141,77.06720679,141.7960351,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,HOOD,0.85,75.34986531,78.78454828,77.06720679,222.6265864,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,HOOD,0.95,74.07661437,80.05779921,77.06720679,387.6837465,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,HOOD,0.99,72.36659621,81.76781738,77.06720679,609.3609782,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,MSTR,0.68,172.1823451,179.0198421,175.6010936,192.6923961,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,MSTR,0.85,170.2334943,180.968693,175.6010936,302.536318,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,MSTR,0.95,166.2539125,184.9482748,175.6010936,526.8392025,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,MSTR,0.99,160.9092024,190.2929849,175.6010936,828.0854039,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,NVDA,0.68,222.8462702,227.3684831,225.1073767,100.3509002,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,NVDA,0.85,221.5573309,228.6574224,225.1073767,157.5557337,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,NVDA,0.95,218.9252981,231.2894552,225.1073767,274.368835,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,NVDA,0.99,215.3903909,234.8243624,225.1073767,431.252698,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,QQQ,0.68,703.3139338,713.2081018,708.2610178,69.78240462,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,QQQ,0.85,700.4938583,716.0281773,708.2610178,109.5617273,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,QQQ,0.95,694.7352231,721.7868125,708.2610178,190.7916822,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,QQQ,0.99,687.0011853,729.5208503,708.2610178,299.8862015,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,SPY,0.68,733.6570567,743.2879069,738.4724818,65.14638176,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,SPY,0.85,730.9120331,746.0329305,738.4724818,102.2829487,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,SPY,0.95,725.306655,751.6383086,738.4724818,178.116358,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,SPY,0.99,717.7784465,759.1665171,738.4724818,279.9631379,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,TLT,0.68,83.21193447,83.9404582,83.57619634,43.54074439,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,TLT,0.85,83.00428771,84.14810497,83.57619634,68.36106022,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,TLT,0.95,82.58027,84.57212267,83.57619634,119.0445058,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,TLT,0.99,82.01080018,85.14159249,83.57619634,187.1140514,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,TSLA,0.68,416.8766418,426.8064642,421.841553,117.5850512,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,TSLA,0.85,414.0464039,429.6367021,421.841553,184.6141788,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,TSLA,0.95,408.267017,435.4160889,421.841553,321.4886311,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-15,2026-05-18,TSLA,0.99,400.5051091,443.1779969,421.841553,505.3155529,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,AAPL,0.68,308.4312661,314.4490906,311.4401784,97.43255853,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,AAPL,0.85,306.685655,316.1947017,311.4401784,153.9577539,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,AAPL,0.95,303.0926845,319.7876722,311.4401784,270.3028898,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,AAPL,0.99,297.4111768,325.4691799,311.4401784,454.2776222,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,GLD,0.68,414.0370981,422.9976847,418.5173914,108.266718,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,GLD,0.85,411.4378699,425.596913,418.5173914,171.0773172,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,GLD,0.95,406.0879094,430.9468734,418.5173914,300.3596249,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,GLD,0.99,397.6281011,439.4066817,418.5173914,504.7917036,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,GOOGL,0.68,382.5834676,389.8551381,386.2193029,94.93786021,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,GOOGL,0.85,380.4741492,391.9644566,386.2193029,150.0157641,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,GOOGL,0.95,376.1325641,396.3060417,386.2193029,263.3819572,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,GOOGL,0.99,369.2672839,403.1713219,386.2193029,442.6461343,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,HOOD,0.68,73.12549246,75.40410236,74.26479741,154.7127848,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,HOOD,0.85,72.46452824,76.06506657,74.26479741,244.468925,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,HOOD,0.95,71.10407348,77.42552134,74.26479741,429.2129186,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,HOOD,0.99,68.95280776,79.57678706,74.26479741,721.3456883,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,MSTR,0.68,159.4558786,166.624619,163.0402488,224.1772598,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,MSTR,0.85,157.3764174,168.7040803,163.0402488,354.2329988,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,MSTR,0.95,153.0962872,172.9842105,163.0402488,621.9251762,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,MSTR,0.99,146.3281846,179.752313,163.0402488,1045.222604,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,NVDA,0.68,214.545056,219.6678218,217.1064389,118.9791952,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,NVDA,0.85,213.0590776,221.1538001,217.1064389,188.0046046,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,NVDA,0.95,210.0005062,224.2123716,217.1064389,330.0787822,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,NVDA,0.99,205.1640352,229.0488425,217.1064389,554.7384435,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,QQQ,0.68,718.2333225,729.0225909,723.6279567,75.18234775,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,QQQ,0.85,715.1036423,732.1522711,723.6279567,118.7991526,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,QQQ,0.95,708.6618588,738.5940546,723.6279567,208.5751022,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,QQQ,0.99,698.475568,748.7803454,723.6279567,350.5363985,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,SPY,0.68,746.8437783,757.2099813,752.0268798,69.50652434,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,SPY,0.85,743.8368181,760.2169415,752.0268798,109.8305179,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,SPY,0.95,737.6476277,766.4061318,752.0268798,192.8289133,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,SPY,0.99,727.8607584,776.1930011,752.0268798,324.0729698,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,TLT,0.68,84.60771942,85.3952079,85.00146366,46.5006481,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,TLT,0.85,84.37928993,85.62363739,85.00146366,73.47785425,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,TLT,0.95,83.90911622,86.09381109,85.00146366,129.0047161,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,TLT,0.99,83.16563795,86.83728937,85.00146366,216.808469,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,TSLA,0.68,424.1628067,434.9046162,429.5337115,126.101258,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,TSLA,0.85,421.046893,438.0205299,429.5337115,199.2585101,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,TSLA,0.95,414.633445,444.4339779,429.5337115,349.8372101,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-22,2026-05-26,TSLA,0.99,404.4919606,454.5754623,429.5337115,587.9449388,long_weekend,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,AAPL,0.68,310.0040557,315.3081506,312.6561032,84.98517732,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,AAPL,0.85,308.4922613,316.819945,312.6561032,133.4308107,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,AAPL,0.95,305.4051551,319.9070512,312.6561032,232.3574981,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,AAPL,0.99,301.2590692,324.0531371,312.6561032,365.2193149,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,GLD,0.68,413.3026023,421.2269519,417.2647771,94.96835659,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,GLD,0.85,411.0439724,423.4855819,417.2647771,149.1048817,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,GLD,0.95,406.4318172,428.0977371,417.2647771,259.6524527,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,GLD,0.99,400.23754,434.2920143,417.2647771,408.1215011,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,GOOGL,0.68,377.9346772,384.1983887,381.066533,82.34358186,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,GOOGL,0.85,376.1493689,385.983697,381.066533,129.283379,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,GOOGL,0.95,372.5037435,389.6293224,381.066533,225.1351267,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,GOOGL,0.99,367.6075479,394.525518,381.066533,353.8671978,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,HOOD,0.68,93.2718149,95.78864355,94.53022923,133.3772468,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,HOOD,0.85,92.55445829,96.50600016,94.53022923,209.4086844,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,HOOD,0.95,91.08960566,97.97085279,94.53022923,364.6659847,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,HOOD,0.99,89.12226007,99.93819838,94.53022923,573.1816801,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,MSTR,0.68,156.5739909,162.7935063,159.6837486,195.4716007,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,MSTR,0.85,154.8012797,164.5662176,159.6837486,306.8998027,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,MSTR,0.95,151.1813775,168.1861198,159.6837486,534.4378103,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,MSTR,0.99,146.319729,173.0477682,159.6837486,840.028889,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,NVDA,0.68,209.3869537,213.7197321,211.5533429,102.5995347,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,NVDA,0.85,208.1520078,214.954678,211.5533429,161.0861979,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,NVDA,0.95,205.6302304,217.4764554,211.5533429,280.516814,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,NVDA,0.99,202.2433997,220.863286,211.5533429,440.9160862,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
2026-05-29,2026-06-01,QQQ,0.68,734.9114079,744.5292607,739.7203343,65.13424488,normal,3,1,7b86d17a76912aa0b9a35c1dda953786f0be5d045f4f2ba91edebeaa4605f9fe,retro_frozen,2026-07-22T02:57:27Z
